Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,VisitorType,Weekend,Revenue,TotalPages,TotalDuration,PagesPerSecond,EngagementScore,PageValuePerPage,ProductFocus,HighBounce,HighExit,ActiveBuyer,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,ReturningVisitorFlag,ProductEngagement,InfoEfficiency,AdminEfficiency,PersonaCluster,PersonaType
0.333333333,0.333685322,0.041666667,0,0.078014184,0.512156483,0.0,0.021857925,0.0,0.0,2,0,0,0.087131367,0.500548939,0.002742631,0.500548939,0.0,0.836563307,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.066737064,1,Segment_8
0.111111111,0.354804646,0.0,0,0.038297872,0.192724684,0.0,0.055555555,0.0,0.0,2,0,0,0.040214477,0.203266164,0.003114645,0.203266164,0.0,0.874343586,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.177402323,1,Segment_8
0.0,0.0,0.041666667,0,0.042553191,0.585544162,0.0,0.016666665,0.025505599,0.0,2,0,1,0.04155496,0.547461094,0.001195995,0.547461094,0.008518762,0.941133721,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.021895151,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.004255319,0.0,1.0,1.0,0.0,0.0,2,0,0,0.004021448,0.0,0.230769231,0.0,0.0,0.752906977,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.034042553,0.090751819,0.0,0.140151515,0.0,0.0,2,0,0,0.032171582,0.084849433,0.005957957,0.084849433,0.0,0.96372093,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.111111111,0.173178458,0.0,0,0.065248227,0.807920681,0.0,0.02777778,0.0,0.0,2,0,0,0.065683646,0.766637833,0.001350172,0.766637833,0.0,0.923565891,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.086589229,1,Segment_8
0.0,0.0,0.0,0,0.00141844,0.0,1.0,1.0,0.0,0.0,2,0,0,0.001340483,0.0,0.076923077,0.0,0.0,0.501937984,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.035460993,0.238585862,0.0,0.04,0.0,0.0,2,0,0,0.033512064,0.223068533,0.002365408,0.223068533,0.0,0.965265355,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.017021277,0.048774942,0.142857145,0.357142855,0.0,0.0,2,1,0,0.016085791,0.04560268,0.005527407,0.044299747,0.0,0.926654741,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.037037037,0.059134108,0.0,0,0.005673759,0.019098622,0.0,0.25,0.0,0.0,2,0,0,0.006702413,0.02170248,0.004807692,0.02170248,0.0,0.669250646,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.059134108,1,Segment_8
0.148148148,0.363252376,0.0,0,0.065248227,0.720073316,0.135416665,0.239525465,0.0,0.0,2,0,0,0.067024129,0.696866124,0.001515613,0.677992666,0.0,0.905456756,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.14530095,1,Segment_8
0.0,0.0,0.0,0,0.014184397,0.066649294,0.0,0.05,0.0,0.0,2,1,0,0.013404826,0.062314506,0.003376287,0.062314506,0.0,0.912614517,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.111111111,1.0,0.0,0,0.012765957,0.100194309,0.0,0.03846154,0.095189249,0.0,0,0,1,0.016085791,0.158716558,0.001594949,0.158716558,0.07825921,0.694991055,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.013982464,0,0.5,1,Segment_8
0.0,0.0,0.0,0,0.018439716,0.06640444,0.0,0.26923077,0.0,0.0,2,1,0,0.017426273,0.062085577,0.004405286,0.062085577,0.0,0.932170543,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.037037037,0.05021706,0.0,0,0.157446809,1.0,0.0004915,0.047192135,0.033216611,0.0,2,0,0,0.150134048,0.938227293,0.002521864,0.938135065,0.003141722,0.986108253,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.048697658,0,0.05021706,1,Segment_8
0.185185185,0.217529039,0.0,0,0.002836879,0.00176295,0.0,0.166666665,0.0,0.0,2,0,0,0.009383378,0.015796109,0.009204471,0.015796109,0.0,0.250968992,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.07250968,1,Segment_8
0.074074074,0.029567054,0.0,0,0.038297872,0.164365679,0.074074075,0.152263375,0.0,0.0,2,1,0,0.038873995,0.155598543,0.003931564,0.15329338,0.0,0.903488372,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.019711369,1,Segment_8
0.296296296,1.0,0.0,0,0.046808511,0.326111419,0.069444445,0.138710825,0.0,0.0,2,0,0,0.054959786,0.369940298,0.002340285,0.364802239,0.0,0.78875969,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.222222222,1,Segment_8
0.0,0.0,0.0,0,0.007092199,0.070224164,0.0,0.2,0.0,0.0,2,0,0,0.006702413,0.065656871,0.001602564,0.065656871,0.0,0.836563307,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.187961985,0.0,0,0.009929078,0.062339861,0.0,0.03125,0.0,0.0,0,1,0,0.012064343,0.070510169,0.002686835,0.070510169,0.0,0.702713178,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.12530799,1,Segment_8
0.0,0.0,0.0,0,0.008510638,0.012928298,0.333333335,0.5,0.0,0.0,2,0,0,0.008042895,0.012087457,0.01025641,0.011281627,0.0,0.860465116,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.011347518,0.229477289,0.142857145,0.285714285,0.0,0.0,2,0,0,0.010723861,0.21455237,0.000786937,0.208422302,0.0,0.892334195,0,1,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.148148148,0.257655755,0.0,0,0.019858156,0.05161525,0.0,0.052941175,0.0,0.0,2,0,0,0.024128686,0.06501587,0.005825871,0.06501587,0.0,0.739698082,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.103062302,1,Segment_8
0.111111111,0.380147835,0.0,0,0.035460993,0.116908429,0.026666665,0.16752381,0.0,0.0,2,1,0,0.037533512,0.134029194,0.004405633,0.133314372,0.0,0.865410318,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.190073918,1,Segment_8
0.0,0.0,0.0,0,0.035460993,0.226253609,0.056,0.174666665,0.0,0.0,2,0,0,0.033512064,0.211538355,0.002494171,0.209169125,0.0,0.965265355,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.432946146,0.125,0,0.031205674,0.304101482,0.0,0.07,0.044625368,0.0,2,0,1,0.036193029,0.312481379,0.001824303,0.312481379,0.017033923,0.78875969,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.019895419,0,0.288630764,1,Segment_8
0.0,0.0,0.0,0,0.002836879,0.003525899,0.0,0.5,0.0,0.0,2,0,0,0.002680965,0.003296579,0.01183432,0.003296579,0.0,0.669250646,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.004255319,0.0023506,0.333333335,0.666666665,0.0,0.0,2,0,0,0.004021448,0.00219772,0.025641026,0.002051205,0.0,0.752906977,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.037037037,0.071805702,0.0,0,0.031205674,0.117471217,0.095238095,0.19047619,0.0,0.0,2,0,0,0.030831099,0.114501188,0.004234636,0.112320213,0.0,0.920219638,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.071805702,1,Segment_8
0.0,0.0,0.0,0,0.00141844,0.0,1.0,1.0,0.0,0.0,2,0,0,0.001340483,0.0,0.076923077,0.0,0.0,0.501937984,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.333333333,0.901040881,0.208333333,0,0.086524823,0.663583263,0.05,0.10327507,0.007769746,0.0,2,0,0,0.100536193,0.679027212,0.002333121,0.67223694,0.001092658,0.805742554,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.007558838,0,0.180208176,1,Segment_8
0.0,0.0,0.0,0,0.002836879,0.074631538,0.0,0.5,0.0,0.0,2,0,0,0.002680965,0.069777595,0.000603318,0.069777595,0.0,0.669250646,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.009929078,0.019686272,0.0,0.142857145,0.0,0.0,2,0,0,0.009383378,0.018405901,0.007918552,0.018405901,0.0,0.878391473,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.005673759,0.016748022,0.0,0.125,0.0,0.0,2,0,0,0.00536193,0.015658752,0.00530504,0.015658752,0.0,0.803100775,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.017021277,0.070640416,0.0,0.30844156,0.0,0.0,2,0,0,0.016085791,0.066046051,0.003823584,0.066046051,0.0,0.926654741,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.011347518,0.16194652,0.125,0.175,0.0,0.0,2,0,0,0.010723861,0.151413719,0.001114491,0.147628376,0.0,0.892334195,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.222222222,0.302006336,0.0,0,0.066666667,0.450198594,0.04964539,0.09898683,0.075377593,0.0,2,0,1,0.071045576,0.440560353,0.002540614,0.436185995,0.01491899,0.873743899,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.049750696,0,0.086287525,1,Segment_8
0.0,0.0,0.0,0,0.009929078,0.11150657,0.285714285,0.42857143,0.0,0.0,2,0,0,0.009383378,0.104254321,0.001415142,0.098296931,0.0,0.878391473,1,1,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.037037037,0.025343189,0.0,0,0.019858156,0.161070642,0.142857145,0.14935065,0.0,0.0,2,1,0,0.020107239,0.152243097,0.002078307,0.147893294,0.0,0.878391473,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.025343189,1,Segment_8
0.111111111,1.0,0.0,0,0.043971631,0.509874909,0.078125,0.2578125,0.0,0.0,2,0,0,0.045576408,0.541752038,0.001325553,0.533287162,0.0,0.889147287,0,1,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.5,1,Segment_8
0.0,0.0,0.0,0,0.004255319,0.03026397,0.0,0.11111111,0.0,0.0,2,1,0,0.004021448,0.028295639,0.002218935,0.028295639,0.0,0.752906977,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.259259259,0.63780359,0.0,0,0.062411348,0.413147267,0.020408165,0.03250729,0.0,0.0,2,0,0,0.068364611,0.427758637,0.00251786,0.426012683,0.0,0.849433512,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.159450898,1,Segment_8
0.111111111,0.843717001,0.0,0,0.011347518,0.09737359,0.0,0.016666665,0.0,0.0,0,0,0,0.014745308,0.145914842,0.001590066,0.145914842,0.0,0.669250646,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.421858501,1,Segment_8
0.037037037,0.057022175,0.041666667,0,0.124822695,0.516919102,0.022727275,0.10322271,0.0,0.0,2,0,0,0.120643432,0.487007975,0.003903017,0.484794302,0.0,0.970781157,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.057022175,1,Segment_8
0.0,0.0,0.0,0,0.00141844,0.0,1.0,1.0,0.0,0.0,2,0,0,0.001340483,0.0,0.076923077,0.0,0.0,0.501937984,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.259259259,0.807602957,0.166666667,0,0.043971631,0.353941667,0.004273505,0.066712455,0.032949947,0.0,2,0,1,0.056300268,0.383447235,0.002312978,0.383119503,0.008189873,0.723724536,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.017097758,0,0.201900739,1,Segment_8
0.074074074,0.198521647,0.0,0,0.055319149,0.51224463,0.0,0.08205128,0.218194436,0.0,2,0,1,0.054959786,0.491840476,0.001760581,0.491840476,0.055524582,0.932170543,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.163860337,0,0.132347765,1,Segment_8
0.0,0.0,0.0,0,0.014184397,0.069342689,0.0,0.133333335,0.0,0.0,2,0,0,0.013404826,0.064832726,0.003245699,0.064832726,0.0,0.912614517,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.185185185,0.832101373,0.166666667,0,0.024113475,0.125487741,0.0,0.04347826,0.0,0.0,0,0,0,0.034852547,0.171445017,0.003199573,0.171445017,0.0,0.632070055,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.277367124,1,Segment_8
0.111111111,0.486272439,0.0,0,0.065248227,0.267240441,0.021276595,0.102245865,0.0,0.0,2,0,0,0.065683646,0.281486012,0.003674976,0.280288199,0.0,0.923565891,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.24313622,1,Segment_8
0.148148148,1.0,0.0,0,0.019858156,0.206534457,0.0,0.071296295,0.0,0.0,0,0,0,0.024128686,0.258140474,0.001471951,0.258140474,0.0,0.739698082,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.4,1,Segment_8
0.0,0.0,0.0,0,0.056737589,0.282757547,0.0,0.08125,0.0,0.0,2,0,0,0.053619303,0.264367346,0.003194038,0.264367346,0.0,0.979391189,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.148148148,1.0,0.0,0,0.002836879,0.046718168,0.0,0.04,0.0,0.0,0,0,0,0.008042895,0.108718438,0.001163298,0.108718438,0.0,0.286821705,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.4,1,Segment_8
0.0,0.0,0.0,0,0.002836879,0.007051799,0.0,0.5,0.0,0.0,2,0,0,0.002680965,0.006593159,0.006153846,0.006593159,0.0,0.669250646,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.296296296,1.0,0.166666667,0,0.042553191,0.461194993,0.0,0.04054054,0.043921106,0.0,2,1,1,0.056300268,0.496238204,0.001787548,0.496238204,0.010916809,0.700378583,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.029696865,0,0.222222222,1,Segment_8
0.111111111,0.280183034,0.0,0,0.021276596,0.124826635,0.0,0.0625,0.0,0.0,2,0,0,0.024128686,0.134930823,0.002813306,0.134930823,0.0,0.79253366,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.140091517,1,Segment_8
0.0,0.0,0.0,0,0.022695035,0.045493897,0.0,0.03125,0.0,0.0,2,0,0,0.021447721,0.04253503,0.007897984,0.04253503,0.0,0.944824441,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.802534319,0.041666667,0,0.05248227,0.222849437,0.0,0.05263158,0.0,0.0,2,1,0,0.053619303,0.260551425,0.003240767,0.260551425,0.0,0.90593685,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.535022879,1,Segment_8
0.148148148,0.734952482,0.041666667,0,0.015602837,0.089873708,0.0,0.00854701,0.0,0.0,0,1,0,0.021447721,0.131828833,0.002559437,0.131828833,0.0,0.649566803,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.293980993,1,Segment_8
0.111111111,0.958817318,0.0,0,0.002836879,0.018217147,0.0,0.125,0.0,0.0,2,1,0,0.006702413,0.079392618,0.00132626,0.079392618,0.0,0.334625323,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.479408659,1,Segment_8
0.037037037,0.097148891,0.0,0,0.021276596,0.192822626,0.142857145,0.142857145,0.0,0.0,2,1,0,0.021447721,0.186600125,0.00180929,0.181268692,0.0,0.885772914,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.097148891,1,Segment_8
0.0,0.0,0.0,0,0.041134752,0.181436909,0.03448276,0.09770115,0.0,0.0,2,0,0,0.038873995,0.169636477,0.003606741,0.16846657,0.0,0.970413437,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.083333333,0,0.021276596,0.071987114,0.0,0.0625,0.033158493,0.0,2,1,1,0.022788204,0.067305161,0.005315822,0.067305161,0.019688525,0.836563307,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.00349947,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.004255319,0.005876499,0.0,0.333333335,0.0,0.0,2,1,0,0.004021448,0.005494299,0.010989011,0.005494299,0.0,0.752906977,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.002836879,0.006464149,0.0,0.5,0.0,0.0,2,0,0,0.002680965,0.006043729,0.006688963,0.006043729,0.0,0.669250646,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.037037037,0.109820486,0.041666667,0,0.078014184,0.25633289,0.01754386,0.0877193,0.0,0.0,2,1,0,0.076407507,0.246803904,0.004875045,0.245937926,0.0,0.95195135,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.109820486,1,Segment_8
0.0,0.0,0.0,0,0.00141844,0.0,1.0,1.0,0.0,0.0,2,0,0,0.001340483,0.0,0.076923077,0.0,0.0,0.501937984,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.053900709,0.403127837,0.027027025,0.094594595,0.0,0.0,2,0,0,0.050938338,0.376908901,0.002128971,0.374871556,0.0,0.97813556,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.173178458,0.0,0,0.009929078,0.040841669,0.11111111,0.27777778,0.0,0.0,2,1,0,0.012064343,0.04944869,0.003824904,0.04834983,0.0,0.702713178,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.115452306,1,Segment_8
0.148148148,0.312565998,0.083333333,0,0.211347518,1.0,0.01935484,0.036425615,0.050773605,0.0,2,0,1,0.207774799,0.955290143,0.00342776,0.951592246,0.003478599,0.958830252,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.074437324,0,0.125026399,1,Segment_8
0.0,0.0,0.0,0,0.007092199,0.084768499,0.0,0.0625,0.0,0.0,2,1,0,0.006702413,0.079255261,0.001328551,0.079255261,0.0,0.836563307,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.002836879,0.0,1.0,1.0,0.0,0.0,2,1,0,0.002680965,0.0,0.153846154,0.0,0.0,0.669250646,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.008510638,0.056414391,0.0,0.2,0.0,0.0,2,0,0,0.008042895,0.052745269,0.002391391,0.052745269,0.0,0.860465116,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.038297872,0.280504889,0.0,0.01923077,0.0,0.0,2,0,0,0.036193029,0.262261198,0.002173271,0.262261198,0.0,0.968023256,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.00141844,0.0,1.0,1.0,0.0,0.0,2,0,0,0.001340483,0.0,0.076923077,0.0,0.0,0.501937984,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.312565998,0.0,0,0.018439716,0.126050905,0.066666665,0.20222222,0.0,0.0,2,0,0,0.020107239,0.138181616,0.002289377,0.136339195,0.0,0.815649225,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.208377332,1,Segment_8
0.0,0.0,0.0,0,0.058156028,0.454400291,0.0,0.041666665,0.0,0.0,2,1,0,0.054959786,0.424846658,0.002038027,0.424846658,0.0,0.97997416,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.190073918,0.0,0,0.012765957,0.028344314,0.0,0.09090909,0.0,0.0,2,0,0,0.014745308,0.038863007,0.005939311,0.038863007,0.0,0.752906977,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.126715945,1,Segment_8
0.074074074,0.473072862,0.0,0,0.012765957,0.058422195,0.0,0.03030303,0.0,0.0,0,1,0,0.014745308,0.085390561,0.002713481,0.085390561,0.0,0.752906977,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.315381908,1,Segment_8
0.0,0.0,0.0,0,0.011347518,0.053182317,0.375,0.5,0.0,0.0,2,1,0,0.010723861,0.049723405,0.003381234,0.045994149,0.0,0.892334195,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.156282999,0.0,0,0.021276596,0.061262503,0.0,0.05882353,0.0,0.0,0,1,0,0.022788204,0.067442518,0.00530504,0.067442518,0.0,0.836563307,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.104188666,1,Segment_8
0.0,0.0,0.0,0,0.029787234,0.152032027,0.095238095,0.125,0.0,0.0,2,0,0,0.028150134,0.142144052,0.003115954,0.139436546,0.0,0.958245243,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.017021277,0.105208922,0.0,0.125,0.0,0.0,2,0,0,0.016085791,0.098366264,0.002570768,0.098366264,0.0,0.926654741,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.037037037,0.023231257,0.0,0,0.031205674,0.099680116,0.0,0.134920635,0.0,0.0,2,0,0,0.030831099,0.094707976,0.005117081,0.094707976,0.0,0.920219638,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.023231257,1,Segment_8
0.111111111,0.211193242,0.0,0,0.018439716,0.233884663,0.0,0.066666665,0.0,0.0,2,0,0,0.021447721,0.232408841,0.001453092,0.232408841,0.0,0.767669859,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.105596621,1,Segment_8
0.0,0.0,0.0,0,0.043971631,0.516960521,0.0,0.01451613,0.0,0.0,2,1,0,0.04155496,0.483338048,0.001354574,0.483338048,0.0,0.972504845,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.074074074,0.109820486,0.0,0,0.026950355,0.962864373,0.07894737,0.189473685,0.0,0.0,2,0,0,0.028150134,0.907383455,0.000488918,0.893056347,0.0,0.866983791,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.073213657,1,Segment_8
0.0,0.0,0.0,0,0.018439716,0.077912584,0.0,0.23076923,0.0,0.0,2,0,0,0.017426273,0.072845246,0.003757044,0.072845246,0.0,0.932170543,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.185185185,0.479408659,0.0,0,0.018439716,0.12846027,0.0,0.01111111,0.0,0.0,0,0,0,0.024128686,0.151285519,0.002509725,0.151285519,0.0,0.686862505,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.159802886,1,Segment_8
0.0,0.0,0.0,0,0.008510638,0.027031896,0.0,0.333333335,0.0,0.0,2,0,0,0.008042895,0.025273775,0.004962779,0.025273775,0.0,0.860465116,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.111111111,1.0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.0,2,1,0,0.004021448,0.065038763,0.000970638,0.065038763,0.0,0.0,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.5,1,Segment_8
0.111111111,0.963041183,0.041666667,0,0.032624113,0.372061042,0.01098901,0.18882784,0.0,0.0,2,0,0,0.036193029,0.410497659,0.001388998,0.409595466,0.0,0.824612403,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.481520591,1,Segment_8
0.111111111,0.232312566,0.083333333,0,0.002836879,0.005582674,0.0,0.166666665,0.0,0.0,0,0,0,0.009383378,0.020328906,0.007179487,0.020328906,0.0,0.250968992,0,0,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.116156283,1,Segment_8
0.222222222,0.475184794,0.0,0,0.066666667,0.553011885,0.02,0.09657143,0.04845056,0.0,2,0,0,0.071045576,0.547950108,0.002042942,0.545758307,0.0095895,0.873743899,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.039281316,0,0.135767084,1,Segment_8
0.037037037,0.071805702,0.0,0,0.017021277,0.181113701,0.0,0.09090909,0.0,0.0,2,1,0,0.017426273,0.174004444,0.001576293,0.174004444,0.0,0.860465116,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.071805702,1,Segment_8
0.0,0.0,0.0,0,0.007092199,0.045542868,0.2,0.266666665,0.0,0.0,2,0,0,0.006702413,0.042580816,0.002465483,0.040877583,0.0,0.836563307,0,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.015602837,0.239320425,0.0,0.05,0.0,0.0,0,0,0,0.014745308,0.223755321,0.001037589,0.223755321,0.0,0.920219638,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.029787234,0.135281906,0.095238095,0.182539685,0.0,0.0,2,0,0,0.028150134,0.126483338,0.003500924,0.124074132,0.0,0.958245243,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.007092199,0.24078955,0.0,0.18,0.0,0.0,2,1,0,0.006702413,0.225128895,0.000468757,0.225128895,0.0,0.836563307,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.037037037,0.035902851,0.0,0,0.042553191,0.19368941,0.0,0.032258065,0.0,0.0,0,1,0,0.04155496,0.183427167,0.003566047,0.183427167,0.0,0.941133721,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.035902851,1,Segment_8
0.0,0.0,0.0,0,0.007092199,0.125463255,0.0,0.2,0.0,0.0,2,1,0,0.006702413,0.11730328,0.000898634,0.11730328,0.0,0.836563307,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.024113475,0.225216827,0.0,0.0625,0.171215334,0.0,0,1,1,0.022788204,0.210569003,0.001703834,0.210569003,0.101662566,0.948105082,0,0,1,False,False,False,False,False,True,False,False,False,False,0,0.056532247,0,0.0,1,Segment_8
0.0,0.0,0.0,0,0.00141844,0.0,1.0,1.0,0.0,0.0,2,0,0,0.001340483,0.0,0.076923077,0.0,0.0,0.501937984,1,1,0,False,False,False,False,False,True,False,False,False,False,0,0.0,0,0.0,1,Segment_8
