Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,VisitorType,Weekend,Revenue,TotalPages,TotalDuration,PagesPerSecond,EngagementScore,PageValuePerPage,ProductFocus,HighBounce,HighExit,ActiveBuyer,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,ReturningVisitorFlag,ProductEngagement,InfoEfficiency,AdminEfficiency
0.037037037037037035,0.021119324181626188,0.0,0.0,0.009929078014184398,0.010283873381712976,0.57142857,0.61904762,0.0,0.4,2,0,0,0.010723860589812333,0.01098859769396503,0.015009380863039401,0.009732757960651484,0.0,0.7807924203273041,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.021119324181626188
0.0,0.0,0.125,0.0,0.0624113475177305,0.7209729802965205,0.0,0.005555554999999999,0.1350826363729626,0.0,2,1,1,0.06300268096514745,0.6740817897891673,0.0014728117386229212,0.6740817897891673,0.03007801723732909,0.920219638242894,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.14278128097819862,0.0,0.0
0.0,0.0,0.0,0.0,0.011347517730496455,0.03991122287637762,0.0,0.125,0.0,0.4,2,0,0,0.010723860589812333,0.03731544632659908,0.004497329711579974,0.03731544632659908,0.0,0.892334194659776,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.041666666666666664,0.0,0.011347517730496455,0.048716177333943185,0.11111111,0.11111111,0.0,0.6,2,0,0,0.012064343163538875,0.045547737441485055,0.004150525733259546,0.04453556550846266,0.0,0.8031007751937985,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.07407407407407407,0.0658922914466737,0.0,0.0,0.014184397163120569,0.019980096855899496,0.09090909,0.227272725,0.0,0.2,2,0,0,0.0160857908847185,0.022966169180386912,0.010911074740861976,0.02254860247219191,0.0,0.7722122838401909,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.04392819429778247
0.0,0.0,0.0,0.0,0.028368794326241138,0.05783454505593452,0.2,0.316666665,0.0,0.6,2,0,0,0.02680965147453083,0.054073057809895755,0.007776553691933061,0.05191013549749992,0.0,0.9560723514211886,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.019858156028368795,0.060870736264409545,0.214285715,0.416666665,0.0,0.6,2,0,0,0.01876675603217158,0.056911778899151055,0.00517336946397421,0.05447270265248576,0.0,0.9369509043927648,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.021276595744680854,0.057883515891355895,0.0,0.133333335,0.0,0.2,2,0,0,0.020107238605898123,0.054118843642777775,0.005827505827505828,0.054118843642777775,0.0,0.9411337209302326,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.2962962962962963,0.9999999999999999,0.0,0.0,0.03687943262411348,0.15733346858487726,0.0,0.057471264999999994,0.0,0.0,2,0,0,0.045576407506702415,0.21213945707352458,0.0033824731514735407,0.21213945707352458,0.0,0.7457364341085272,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.2222222222222222
0.037037037037037035,0.021119324181626188,0.0,0.0,0.029787234042553193,0.3944600004271334,0.05,0.1,0.0,0.0,2,0,0,0.029490616621983913,0.37017838481544696,0.0012549556487265051,0.3664766009672925,0.0,0.9165824064711829,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.021119324181626188
0.037037037037037035,0.06335797254487856,0.0,0.0,0.015602836879432626,0.06581678964296304,0.083333335,0.11111111,0.1317314621407613,0.0,2,0,1,0.0160857908847185,0.06565687122144107,0.0038461538461538464,0.06456259001253142,0.10830214872516877,0.8494335122242099,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.012710977907485854,0.0,0.06335797254487856
0.0,0.0,0.0,0.0,0.04113475177304965,0.15296527092913645,0.07586207,0.228422155,0.0,0.0,2,0,0,0.0388739946380697,0.14301659898695487,0.004276781500707881,0.1408466919382528,0.0,0.9704134366925065,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.024113475177304965,0.08545409070967794,0.0,0.0625,0.0,0.4,2,0,0,0.022788203753351208,0.07989626239071358,0.004480955937778434,0.07989626239071358,0.0,0.948105081826012,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.2222222222222222,0.37170010559662087,0.0,0.0,0.024113475177304965,0.15836185592304855,0.0,0.109649125,0.0,0.0,2,0,0,0.030831099195710455,0.17223711169731407,0.002817395990981776,0.17223711169731407,0.0,0.7110788113695091,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.1062000301704631
0.0,0.0,0.0,0.0,0.005673758865248227,0.03290839482148152,0.0,0.375,0.0,0.6,2,0,0,0.005361930294906166,0.030768073543102088,0.0027229407760381214,0.030768073543102088,0.0,0.8031007751937985,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05106382978723405,0.09387707272735131,0.23888889,0.444444445,0.0,0.0,2,0,0,0.0482573726541555,0.08777142408054568,0.008640345613824554,0.08357790046608152,0.0,0.9767441860465117,0,1,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0.0,2,0,0,0.0013404825737265416,0.0,0.07692307692307693,0.0,0.0,0.501937984496124,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00425531914893617,0.00411354935268519,0.7777777800000001,0.7777777800000001,0.0,0.0,2,1,0,0.004021447721179625,0.003846009192887761,0.015384615384615385,0.003247741094506994,0.0,0.752906976744186,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01702127659574468,0.049446542223209274,0.0,0.34722221999999997,0.0,0.8,2,0,0,0.0160857908847185,0.04623060030210595,0.005452775072568088,0.04623060030210595,0.0,0.926654740608229,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.11205673758865249,0.45920922616936505,0.08860759500000001,0.1062387,0.0,0.8,2,0,0,0.10589812332439678,0.42934282632427534,0.003885831960713488,0.42173421927005605,0.0,0.991327519379845,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.18518518518518517,0.9999999999999999,0.0,0.0,0.007092198581560284,0.09123264814348225,0.0,0.07142857,0.0,0.0,0,0,0,0.013404825737265416,0.1503377522005591,0.0014030656985513348,0.1503377522005591,0.0,0.45630725863284,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,0.02695035460992908,0.12099711595969724,0.10526316000000001,0.22368421,0.0,0.8,2,0,0,0.02546916890080429,0.11312761325937,0.0035405485986881335,0.11074597924838216,0.0,0.9536821705426356,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.14814814814814814,0.5174234424498416,0.0,0.0,0.09361702127659575,0.5014746570519583,0.0,0.04786325,0.0,0.0,2,0,0,0.09383378016085792,0.5025119463192279,0.0029420714965770604,0.5025119463192279,0.0,0.9331804782181461,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.20696937697993661
0.07407407407407407,0.5364308342133052,0.0,0.0,0.02695035460992908,0.42065939223562954,0.0,0.05,0.0,0.2,2,0,0,0.028150134048257374,0.42818902356640903,0.001035724266962625,0.42818902356640903,0.0,0.8669837914023961,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.35762055614220345
0.037037037037037035,0.0,0.041666666666666664,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0,0,0.002680965147453083,0.0,0.15384615384615385,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.06666666666666667,0.36151287418789674,0.02173913,0.10362319,0.0,0.0,2,0,0,0.06300268096514745,0.33800052418632864,0.002936071167205631,0.3365309567192577,0.0,0.9829618863049095,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01702127659574468,0.07624757550155764,0.041666665,0.166666665,0.0,0.0,2,0,0,0.0160857908847185,0.07128852753959813,0.003543481470544811,0.070694456500531,0.0,0.926654740608229,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.07407407407407407,0.587117212249208,0.041666666666666664,0.0,0.04397163120567376,0.2823168097310406,0.039215685,0.125,0.0,0.0,2,1,0,0.045576407506702415,0.30214065075115637,0.002375822512154861,0.2997709202340459,0.0,0.8891472868217054,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.39141147483280536
0.0,0.0,0.0,0.0,0.0028368794326241137,0.006170324029027786,0.0,0.5,0.0,1.0,2,1,0,0.002680965147453083,0.005769013789331642,0.006993006993006994,0.005769013789331642,0.0,0.669250645994832,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.1111111111111111,0.3315733896515311,0.0,0.0,0.014184397163120569,0.19774419388265235,0.07692307500000001,0.05128205,0.0,0.6,0,0,0,0.01742627345844504,0.206448279175368,0.00132890365448505,0.20327215188284245,0.0,0.7170542635658915,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.16578669482576555
0.07407407407407407,0.4054910242872228,0.08333333333333333,0.0,0.07517730496453902,0.6258544971395195,0.0,0.05030864,0.0,0.0,2,0,0,0.07640750670241286,0.6115223295427127,0.0019688218069466596,0.6115223295427127,0.0,0.9173349371825715,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.2703273495248152
0.07407407407407407,0.6842661034846884,0.0,0.0,0.009929078014184398,0.0600872030445801,0.0,0.11111111,0.0,0.0,0,0,0,0.012064343163538875,0.1006830263709546,0.0018838304552590266,0.1006830263709546,0.0,0.7027131782945736,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.45617740232312565
0.14814814814814814,0.17458641322069693,0.0,0.0,0.19290780141843972,1.0,0.0,0.04456265,0.0,0.8,2,0,0,0.18766756032171583,0.9463161216816927,0.0031253932485389986,0.9463161216816927,0.0,0.9682775303755017,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.06983456528827878
0.0,0.0,0.0,0.0,0.00425531914893617,0.004407374306448418,0.0,0.333333335,0.0,0.2,2,0,0,0.004021447721179625,0.004120724135236887,0.014423076923076924,0.004120724135236887,0.0,0.752906976744186,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01843971631205674,0.4398069848599833,0.0,0.07692307500000001,0.271273518359193,0.0,0,0,1,0.01742627345844504,0.4112024827813448,0.00066763102273676,0.4112024827813448,0.20709531664439565,0.9321705426356589,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.1749130768183928,0.0,0.0
0.0,0.0,0.0,0.0,0.0028368794326241137,0.004995024213974874,0.0,0.5,0.0,0.0,2,0,0,0.002680965147453083,0.004670154019935138,0.008547008547008548,0.004670154019935138,0.0,0.669250645994832,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.037037037037037035,0.2914466737064414,0.041666666666666664,0.0,0.024113475177304965,0.0937301602504697,0.0,0.052631580000000004,0.0,0.0,2,1,0,0.02546916890080429,0.1065893976314608,0.0037571682815898755,0.1065893976314608,0.0,0.8532945736434109,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.2914466737064414
0.0,0.0,0.0,0.0,0.011347517730496455,0.11057612425643393,0.0,0.142857145,0.14923551961413412,0.0,2,1,1,0.010723860589812333,0.10338438996156384,0.0016308779561103658,0.10338438996156384,0.1772232129665136,0.892334194659776,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.024192810436782737,0.0,0.0
0.0,0.0,0.0,0.0,0.03404255319148936,0.23652908777939843,0.0,0.04347826,0.14923551961413412,0.0,0,1,1,0.032171581769437,0.22114552859104625,0.0022905134567665587,0.22114552859104625,0.06380035666794491,0.9637209302325581,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.051749900097436054,0.0,0.0
0.1111111111111111,0.2027455121436114,0.0,0.0,0.05815602836879433,0.14888600116418446,0.022222219999999997,0.06984127,0.02898392546176834,0.0,2,0,0,0.058981233243967826,0.15238895711258973,0.006090541434926131,0.1517116729264844,0.006883916654691685,0.9146425495262704,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.006326504577254803,0.0,0.1013727560718057
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0008814748612896836,0.0,0.5,0.0,0.6,2,0,0,0.002680965147453083,0.0008241448270473774,0.038461538461538464,0.0008241448270473774,0.0,0.669250645994832,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.07407407407407407,0.35691657866948256,0.0,0.0,0.024113475177304965,0.17514415784590326,0.0,0.18487395,0.0,0.0,2,0,0,0.02546916890080429,0.18696641117128537,0.0021443283456803117,0.18696641117128537,0.0,0.8532945736434109,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.23794438577965504
0.0,0.0,0.041666666666666664,0.0,0.0014184397163120568,0.029970145283849243,0.0,0.5,0.0,0.4,2,0,0,0.002680965147453083,0.028020924119610827,0.0014936519790888722,0.028020924119610827,0.0,0.334625322997416,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.014184397163120569,0.09206515216935057,0.234848485,0.43939394,0.023213543009850207,0.0,2,0,0,0.013404825737265416,0.08607734859356891,0.0024471816627115862,0.0820343216115656,0.022554835217765253,0.91261451726568,0,1,1,False,False,False,False,False,False,True,False,False,False,0,0.0031332097017969145,0.0,0.0
0.14814814814814814,0.35902851108764516,0.0,0.0,0.03120567375886525,0.13298027698088005,0.0,0.041666665,0.29837152676797873,0.0,0,0,1,0.03485254691689008,0.14768217441536038,0.0037134457684489214,0.14768217441536038,0.11810941695441876,0.8179730117714613,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.05816977267410321,0.0,0.14361140443505807
0.1111111111111111,0.3062302006335797,0.16666666666666666,0.0,0.03404255319148936,0.11091892004561853,0.033333335,0.1,0.0,0.6,2,0,0,0.04155495978552279,0.1236217240571066,0.005287395531297971,0.12279757918885198,0.0,0.752906976744186,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.15311510031678985
0.0,0.0,0.0,0.0,0.0723404255319149,0.47605029290667744,0.021568625,0.10645425,0.0,1.0,2,1,0,0.06836461126005362,0.44508857092010945,0.002419884810817336,0.443168581224517,0.0,0.9845706618962432,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00425531914893617,0.005288849167738102,0.0,0.333333335,0.0,0.2,2,0,0,0.004021447721179625,0.004944868962284264,0.012145748987854251,0.004944868962284264,0.0,0.752906976744186,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05815602836879433,0.28295343047398847,0.0,0.07905983,0.0,0.0,2,0,0,0.054959785522788206,0.2645504894822081,0.003271624640919247,0.2645504894822081,0.0,0.9799741602067183,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.07407407407407407,0.021119324181626188,0.0,0.0,0.0,0.0,0.0,0.333333335,0.0,0.8,0,0,0,0.002680965147453083,0.0013735747117456288,0.02564102564102564,0.0013735747117456288,0.0,0.0,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.014079549454417459
0.07407407407407407,0.3083421330517423,0.0,0.0,0.015602836879432626,0.0962766431928785,0.166666665,0.166666665,0.0,0.2,2,0,0,0.01742627345844504,0.1100691202437069,0.0024896265558099896,0.10640014960560638,0.0,0.7887596899224806,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.20556142203449487
0.0,0.0,0.0,0.0,0.00851063829787234,0.013320064569620248,0.166666665,0.333333335,0.0,0.0,2,0,0,0.00804289544235925,0.012453744052244652,0.009961261760539547,0.012038619254654413,0.0,0.8604651162790697,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04113475177304965,0.21836091148149966,0.0,0.03448276,0.0,0.0,2,0,0,0.0388739946380697,0.20415898799828244,0.002997674218144648,0.20415898799828244,0.0,0.9704134366925065,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.18518518518518517,0.15100316789862722,0.0,0.0,0.03120567375886525,0.19965405608211334,0.0,0.073333335,0.027844913221802343,0.0,2,0,0,0.036193029490616625,0.19648986251521222,0.0028997180829641563,0.19648986251521222,0.01062866577519998,0.7887596899224806,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.008150359460316088,0.0,0.050334389299542405
0.0,0.0,0.0,0.0,0.00851063829787234,0.009990048427949748,0.6666666649999999,0.833333335,0.0,0.4,2,0,0,0.00804289544235925,0.009340308039870276,0.013186813186813187,0.008094933637667676,0.0,0.8604651162790697,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.2962962962962963,0.631467793030623,0.0,0.0,0.07801418439716312,0.7636486063872895,0.016393445,0.040983605000000006,0.13470105108949837,0.0,2,1,0,0.08445040214477212,0.7550517298469576,0.0017625635692293396,0.7525761500458773,0.022494788997362274,0.8627059108527132,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.15080554307096034,0.0,0.14032617622902732
0.0,0.0,0.0,0.0,0.0028368794326241137,0.015572722549451077,0.0,0.5,0.0,0.0,2,0,0,0.002680965147453083,0.014559891944503666,0.002849002849002849,0.014559891944503666,0.0,0.669250645994832,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.1111111111111111,0.3864836325237592,0.0,0.0,0.05106382978723405,0.37212930394112814,0.19444444500000002,0.26388889,0.0,0.4,2,0,0,0.05227882037533512,0.3730628917101128,0.002207505518763797,0.3585548903243792,0.0,0.9034883720930232,0,1,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.1932418162618796
0.18518518518518517,0.49560014065469904,0.16666666666666666,0.0,0.04680851063829788,0.2389939526725658,0.14102564,0.254700855,0.0,0.0,2,1,0,0.05630026809651475,0.25568330161472325,0.0034675240686442765,0.24847172136521736,0.0,0.7704164413196323,0,1,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.16520004688489967
0.48148148148148145,0.9999999999999999,0.3333333333333333,0.0,0.09503546099290781,1.0,0.01875,0.08625000000000001,0.0670925446329258,0.0,2,0,0,0.11796246648793565,1.0,0.0018590981184847183,0.9962499999999999,0.008057033517433363,0.7557268530615799,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0983619252335962,0.0,0.14285714285714285
0.0,0.0,0.0,0.0,0.005673758865248227,0.06067485295210656,0.0,0.083333335,0.0,0.0,2,0,0,0.005361930294906166,0.05672863559509447,0.0014828544949026879,0.05672863559509447,0.0,0.8031007751937985,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.037037037037037035,0.11404435058078141,0.08333333333333333,0.0,0.02269503546099291,0.11995403737383778,0.0,0.070588235,0.0,0.0,2,0,0,0.02546916890080429,0.11956967865745699,0.003350231430460657,0.11956967865745699,0.0,0.8031007751937985,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.11404435058078141
0.2962962962962963,0.9999999999999999,0.041666666666666664,0.0,0.13191489361702127,1.0,0.025773195,0.11348016000000001,0.012796943327393197,0.0,2,0,0,0.13672922252010725,1.0,0.0021548637282436506,0.9948453609999999,0.001327883379671335,0.9064122826823211,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.018761130460535434,0.0,0.2222222222222222
0.1111111111111111,0.054910242872228086,0.0,0.0,0.03687943262411348,0.6048386673216046,0.0,0.197530865,0.024566063653379076,1.0,2,1,1,0.0388739946380697,0.5690720030762141,0.0010763663357149485,0.5690720030762141,0.008751958130039022,0.8700258397932817,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.021783510905778652,0.0,0.027455121436114043
0.0,0.0,0.041666666666666664,0.0,0.07092198581560284,0.3277498430640522,0.039215685,0.078431375,0.0,0.0,2,1,0,0.06836461126005362,0.3064333988284433,0.003513855037952028,0.3040299997000562,0.0,0.9652653548002386,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0028368794326241137,0.00558267412150133,0.0,0.5,0.0,1.0,2,1,0,0.002680965147453083,0.00521958390463339,0.007692307692307693,0.00521958390463339,0.0,0.669250645994832,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.14814814814814814,0.9039070749736008,0.041666666666666664,0.0,0.007092198581560284,0.07610066302467602,0.0,0.1875,0.0,0.0,0,1,0,0.013404825737265416,0.12994016773113648,0.0016228497241155468,0.12994016773113648,0.0,0.45630725863284,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.3615628299894403
0.1111111111111111,0.4181626187961985,0.0,0.0,0.03262411347517731,0.244371415714782,0.020833334999999998,0.09722222000000001,0.0,0.0,2,0,0,0.03485254691689008,0.2556745805141634,0.0021466356596851945,0.2546092696767962,0.0,0.8551536032156187,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.20908130939809924
0.0,0.0,0.0,0.0,0.014184397163120569,0.03726679829250858,0.2,0.3,0.0,0.0,2,0,0,0.013404825737265416,0.034843011845456955,0.00601745060832869,0.03344929137163868,0.0,0.91261451726568,0,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.18518518518518517,0.22175290390707494,0.0,0.0,0.03404255319148936,0.40121797436368767,0.01388889,0.15,0.0,0.0,2,1,0,0.0388739946380697,0.38954578825106034,0.0015720713395132,0.3884637165304639,0.0,0.8031007751937985,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.07391763463569165
0.0,0.0,0.0,0.0,0.07375886524822696,0.47723739038127383,0.03846154,0.16346154000000002,0.0,1.0,2,1,0,0.06970509383378017,0.4461984610438711,0.0024611999745991855,0.4427661650523957,0.0,0.9849349129735264,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0,1.0,1.0,0.0,0.0,2,0,0,0.002680965147453083,0.0,0.15384615384615385,0.0,0.0,0.669250645994832,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.028368794326241138,0.44396950513623734,0.0,0.125,0.0,0.6,2,0,0,0.02680965147453083,0.415094277889529,0.0010175010175010174,0.415094277889529,0.0,0.9560723514211886,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.03687943262411348,0.10714816648211793,0.32692307499999995,0.43269230999999997,0.0,0.8,2,0,0,0.03485254691689008,0.10017938231913837,0.005469462169054744,0.0936291919752637,0.0,0.9666953775480907,1,1,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.18518518518518517,0.6019007391763463,0.041666666666666664,0.0,0.04113475177304965,0.31542108786482514,0.0,0.08064516000000001,0.0,0.0,2,0,0,0.04691689008042896,0.33405336989653694,0.0022122495417483093,0.33405336989653694,0.0,0.8086778639104221,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.20063357972544876
0.037037037037037035,0.01689545934530095,0.0,0.0,0.03404255319148936,0.281454923209796,0.125,0.163194445,0.06287137348409874,0.4,2,0,1,0.03351206434316354,0.2642483030456241,0.0019971720044417106,0.25764209546948347,0.025844641557058873,0.926654740608229,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.025942663027031496,0.0,0.01689545934530095
0.0,0.0,0.0,0.0,0.007092198581560284,0.03937254380427253,0.1,0.133333335,0.0,0.0,2,1,0,0.006702412868632708,0.036811802274782854,0.002849002849002849,0.0360755662292872,0.0,0.8365633074935401,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.05390070921985816,0.47261743812815205,0.026315790000000002,0.17105262999999998,0.0,0.6,2,0,0,0.05093833780160858,0.4418789847685688,0.0018161397471742299,0.43955330585485225,0.0,0.9781355595309084,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.1111111111111111,0.15628299894403377,0.041666666666666664,0.0,0.024113475177304965,0.3160713504008738,0.055555555,0.174603175,0.0,0.0,2,1,0,0.028150134048257374,0.3056789137440423,0.0014504495122099783,0.30228248140307284,0.0,0.775722339675828,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.07814149947201689
0.0,0.0,0.0,0.0,0.02269503546099291,0.29223117599084736,0.1875,0.172916665,0.0,0.6,2,0,0,0.021447721179624665,0.27322482191092207,0.001236238650222062,0.26297889108926253,0.0,0.9448244414044688,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04113475177304965,0.33412794335235896,0.0,0.035714285,0.06157215013592273,0.0,2,1,1,0.0388739946380697,0.3123966753662525,0.001959967108023935,0.3123966753662525,0.02193582527382035,0.9704134366925065,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.030161287333214444,0.0,0.0
0.18518518518518517,0.9999999999999999,0.25,0.0,0.028368794326241138,0.5991090807232217,0.0,0.08148148,0.07018187927472894,0.0,2,0,1,0.04155495978552279,0.625182530051023,0.0010473769120963588,0.625182530051023,0.023440449097526923,0.627422480620155,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.06164298378902857,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,0.011347517730496455,0.06522913973543659,0.0,0.142857145,0.14781628238681152,0.0,0,1,1,0.010723860589812333,0.06098671720150592,0.002759572266298724,0.06098671720150592,0.17553781138089825,0.892334194659776,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.014135679285867694,0.0,0.0
0.0,0.0,0.0,0.0,0.005673758865248227,0.03173309500642861,0.0,0.25,0.0,0.8,2,0,0,0.005361930294906166,0.029669213773705582,0.0028228652081863093,0.029669213773705582,0.0,0.8031007751937985,0,0,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.18518518518518517,0.33368532206969376,0.041666666666666664,0.0,0.07659574468085106,0.47109934243576707,0.025423730000000002,0.127118645,0.0,0.4,2,0,0,0.08042895442359249,0.4621621045871076,0.002741812643345675,0.4598121276744568,0.0,0.888677087304613,0,0,1,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.11122844068989791
0.0,0.0,0.0,0.0,0.00425531914893617,0.0,1.0,1.0,0.0,0.0,2,1,0,0.004021447721179625,0.0,0.23076923076923078,0.0,0.0,0.752906976744186,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.00851063829787234,0.016601109887622374,0.333333335,0.5833333350000001,0.0,0.0,2,1,0,0.00804289544235925,0.015521394242725606,0.008026755852842809,0.014486634621370101,0.0,0.8604651162790697,1,1,0,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0.0
